"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/15/2006","261610008","2","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/21/2006","261610008","2","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/27/2006","261610008","2","21.5","ug/m3 LC","71","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/02/2006","261610008","2","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/08/2006","261610008","2","17.8","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/14/2006","261610008","2","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/26/2006","261610008","2","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/02/2006","261610008","2","9.8","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/08/2006","261610008","2","14.6","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/14/2006","261610008","2","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/20/2006","261610008","2","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/26/2006","261610008","2","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/01/2006","261610008","2","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/07/2006","261610008","2","14.3","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/13/2006","261610008","2","20","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/19/2006","261610008","2","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/25/2006","261610008","2","19.4","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/01/2006","261610008","2","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/07/2006","261610008","2","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/13/2006","261610008","2","23.7","ug/m3 LC","75","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/19/2006","261610008","2","16.7","ug/m3 LC","61","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/25/2006","261610008","2","32.9","ug/m3 LC","95","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/31/2006","261610008","2","26.4","ug/m3 LC","81","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/05/2006","261610008","5","2.3","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/11/2006","261610008","5","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/17/2006","261610008","5","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/23/2006","261610008","5","10.5","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/29/2006","261610008","5","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/04/2006","261610008","5","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/10/2006","261610008","5","14.9","ug/m3 LC","57","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/16/2006","261610008","5","17.2","ug/m3 LC","62","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/22/2006","261610008","5","22","ug/m3 LC","72","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/28/2006","261610008","5","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/06/2006","261610008","5","9.4","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/12/2006","261610008","5","14.3","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/18/2006","261610008","5","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/24/2006","261610008","5","10.3","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/30/2006","261610008","5","34.3","ug/m3 LC","98","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/05/2006","261610008","5","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/11/2006","261610008","5","19.4","ug/m3 LC","66","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/17/2006","261610008","5","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/23/2006","261610008","5","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/29/2006","261610008","5","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/05/2006","261610008","5","7.4","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/11/2006","261610008","5","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/17/2006","261610008","5","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/23/2006","261610008","5","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/29/2006","261610008","5","25.2","ug/m3 LC","79","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/04/2006","261610008","5","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/10/2006","261610008","5","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/16/2006","261610008","5","18.1","ug/m3 LC","64","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/22/2006","261610008","5","8.7","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/28/2006","261610008","5","14.8","ug/m3 LC","57","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/04/2006","261610008","5","14.6","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/10/2006","261610008","5","12.8","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/16/2006","261610008","5","11.9","ug/m3 LC","50","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/22/2006","261610008","5","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/28/2006","261610008","5","13.8","ug/m3 LC","55","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/03/2006","261610008","5","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/09/2006","261610008","5","16.8","ug/m3 LC","61","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/15/2006","261610008","5","11.1","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/21/2006","261610008","5","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/27/2006","261610008","5","12.5","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/02/2006","261610008","5","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/08/2006","261610008","5","16.3","ug/m3 LC","60","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/14/2006","261610008","5","14.1","ug/m3 LC","55","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/20/2006","261610008","5","0","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/26/2006","261610008","5","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/02/2006","261610008","5","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/08/2006","261610008","5","13.4","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/14/2006","261610008","5","3.2","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/20/2006","261610008","5","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/26/2006","261610008","5","10.9","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/01/2006","261610008","5","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/07/2006","261610008","5","14.4","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/13/2006","261610008","5","12.8","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/19/2006","261610008","5","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/25/2006","261610008","5","19.5","ug/m3 LC","67","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/01/2006","261610008","5","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/07/2006","261610008","5","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/13/2006","261610008","5","10.6","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/19/2006","261610008","5","11","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/25/2006","261610008","5","18.4","ug/m3 LC","64","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/31/2006","261610008","5","11","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/03/2007","261610008","1","19.5","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
